latitude,longitude,altitude,geometry,coordinates,@id,amenity,building,type,name,shop,brand,brand:wikidata,cuisine,takeaway,website,addr:city,addr:housenumber,addr:postcode,addr:street,air_conditioning,bar,opening_hours,phone,smoking,wikidata,wikipedia,internet_access,alt_name,capacity,note,landuse,addr:suburb,outdoor_seating,addr:unit,delivery,wheelchair,check_date,tourism,diet:vegetarian,created_by,indoor_seating,addr:place,operator,name:fa,disused,cmt,description,ele,source,sym,addr:housename,name:ru,level,short_name,man_made,name:es,name:en,addr:country,official_name,wifi,contact:phone,start_date,name:fr,toilets,toilets:access,parking,popular name,email,food,diet:vegan,internet_access:fee,name:ca,name:hi,brand:wikipedia,name:ko,fixme,name:kn,name:de,name:ar,addr:hamlet,drive_through,phone_1,access,building:levels,source:height,name:ja,drink:coffee,drink:tea,seats,tables,addr:subdistrict,payment:cash,payment:debit_cards,payment:paytm,sport,alcohol,drink:beer,drink:vodka,drink:wine,self_service,drink:sake,branch,name:he,name:bn,addr:block,contact:email,contact:facebook,contact:instagram,contact:website,drink:shake,addr:district,instagram,indoor,diet:lacto_vegetarian,drink:hot_chocolate,opening_hours:covid19,diet:non-vegetarian,reservation,amenity_1,organic,addr:full
28.85238,77.08776,,Point,,node/8151190167,restaurant,,,Vaishno Punjabi Rasoi - Narela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kh. No. - 178 Main bus Terminal Narela, Narela Delhi, Vijay Nagar, Narela, Narela Delhi, Delhi"
28.8512795,77.0860289,,Point,,node/8151190168,restaurant,,,Shree Ratans Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U-59, Lampur Rd, near underpass, Vijay Nagar, Narela, New Delhi, Delhi"
28.850594,77.087366,,Point,,node/8151190169,restaurant,,,Crunchy Burger narela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MAIN, Lampur Rd, Narela Mandi, Narela, Delhi,"
28.8492878,77.0932639,,Point,,node/8151190170,restaurant,,,ARUNA RANI SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Well Come Dipikasharma.in Models Call 9873940964---9873940964---, Gali Number 1, Rajeev Colony, Narela Mandi, Narela, Delhi,"
28.8492265,77.0991969,,Point,,node/8151190171,restaurant,,,Zakir Husain Chicken Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New, Sector A9, Narela, New Delhi, Delhi"
28.8483199,77.0929527,,Point,,node/8151190172,restaurant,,,YUVASRI SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gali Number 1, Rajeev Colony, Narela Mandi, Narela, Delhi,"
28.8473535,77.0881258,,Point,,node/8151190173,restaurant,,,China Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opp.Primary School, Near Bank of India,First Floor fashion camp, Bawana Rd, Nai Basti, Narela Mandi, Narela, Delhi,"
28.8456654,77.099501,,Point,,node/8151190174,restaurant,,,Sims and Dims :The Food House - Restaurant In Narela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Plot no. 12, Pocket-2, Sector A-10, Bagri Mohalla, Sector A10, Narela, Delhi,"
28.844903,77.1000519,,Point,,node/8151190175,restaurant,,,Dev Chinese Fast Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alipur Road, Near Swami Sardanand College, Sector A7, Alipur, Delhi,"
28.84357,77.082488,,Point,,node/8151190176,restaurant,,,Janta Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop No. 30 B, Swatantra Nagar, Narela, Delhi,"
28.841847,77.1013199,,Point,,node/8151190177,restaurant,,,मो. जमील भाई की मशहूर मुर्गे की बिरयानी,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pocket 7, Sector-A/10, Slum Area, Narela, Pocket-6, Sector-A/10, Sector A10, Narela, New Delhi, Delhi"
28.8416564,77.1000113,,Point,,node/8151190178,restaurant,,,Rangoli Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KH 359, Alipur Rd, Pocket-6, Sector-A/10, Sector A10, Narela, New Delhi, Delhi"
28.8415054,77.0904744,,Point,,node/8151190179,restaurant,,,Hungry House Pizzas & More..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop No: 5, Ground Floor, Main Alipur Rd, Near Narela Mandi, Narela, Narela Mandi, Narela, Delhi,"
28.8330807,77.1810713,,Point,,node/8151190180,restaurant,,,Jagparvesh Sweet Shop & Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Akbar Pur Mazra, Delhi,"
28.8276483,77.0838118,,Point,,node/8151190181,restaurant,,,ARPITA VERMA SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Well Come Dipikasharma.in Models Call 9873940964---9873940964---, Bhorgarh, Narela, Delhi,"
28.8249075,77.1527328,,Point,,node/8151190182,restaurant,,,HMRITM canteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamidpur, Delhi,"
28.8248251,77.1320616,,Point,,node/8151190183,restaurant,,,Umachi Basmathi Rice Factory.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Khampur, Delhi,"
28.5496294,77.2152663,,Point,,node/8151190184,restaurant,,,The Potbelly Rooftop Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Top Floor, 116 C, Behind UCO Bank, Shahpur Jat, Siri Fort, New Delhi, Delhi"
28.8247113,77.1724423,,Point,,node/8151190185,restaurant,,,shiv Chat Bhandar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop no 4 Guru Gorakh Nath Market Near Corporation Bank, Bakhtawar Pur Delhi-110036, Bakhtawar Pur, Bakhtawar Pur Village, Delhi,"
28.8246056,77.1325153,,Point,,node/8151190186,restaurant,,,Harikant Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Khampur,, Khampur, Khampur Village, Delhi,"
28.8242954,77.1462492,,Point,,node/8151190187,restaurant,,,Panjabi Tadka Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamidpur Village, Delhi,"
28.8237026,77.1482036,,Point,,node/8151190188,restaurant,,,MSG CAFE (RESTAURANT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kh No. 313, College Main Road, Near HMR Institute of Technology and Management, Hamidpur, Hamidpur Village, Delhi,"
28.8228944,77.1717726,,Point,,node/8151190189,restaurant,,,THE BURGER BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop 1 Sharma market, opposite bank of India, Bakhtawar Pur, Bakhtawar Pur Village, Delhi,"
28.8221111,77.1713436,,Point,,node/8151190190,restaurant,,,RAA Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ch. Phool Singh Market, near Subhash Chowk, Bakhtawar Pur Village, Delhi,"
28.8216961,77.1659511,,Point,,node/8151190191,restaurant,,,VASHISHT FOOD POINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Main Subhash Chowk, Bakhtawar pur, Bakhtawar Pur Village, New Delhi, Delhi"
28.819928,77.1737241,,Point,,node/8151190192,restaurant,,,Delhi Kamboj Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bakhtawar Pur Village, Delhi,"
28.8163824,77.1641514,,Point,,node/8151190193,restaurant,,,Bristol Party Lawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palla Bakhtawarpur Rd, Bakhtawar Pur Village, Delhi,"
28.8105315,77.1470591,,Point,,node/8151190194,restaurant,,,Raj Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bakoli, Bakhtawarpur Rd, Bakhtawarpur, Delhi,"
28.5493668,77.2135103,,Point,,node/8151190195,restaurant,,,Shaam E Awadh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37, Shahpur Jat, First floor, (before the Jungi lane entry), Shahpur Jat, Siri Fort, New Delhi, Delhi"
28.8095309,77.0977033,,Point,,node/8151190196,restaurant,,,Aziz Lazeez Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ankur vihar colony near railway fatak -82, Holambi Kalan, Delhi,"
28.8044393,77.0501984,,Point,,node/8151190197,restaurant,,,Al Habib Shahi Chicken Biryani in Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"D-1344, JJ Colony, JJ Cluster Colony, Bawana, Delhi,"
28.8034518,76.9636924,,Point,,node/8151190198,restaurant,,,R D FUDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Qutabgarh, New Delhi, Delhi"
28.803091,77.0418721,,Point,,node/8151190199,restaurant,,,Dev Eating Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Narela Rd, opposite. Industrial Area, Asthal Colony, Bawana, Delhi,"
28.800668,77.03536,,Point,,node/8151190200,restaurant,,,Fast Food Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Main Market Road, Khajansingh Market, Asthal Colony, Bawana, Delhi,"
28.8002359,77.0357546,,Point,,node/8151190201,restaurant,,,Crunchy Burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bawana Rd, Vijay Colony, Asthal Colony, Bawana, Delhi,"
28.7996168,77.0366438,,Point,,node/8151190202,restaurant,,,Delhi University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vijay Nagar Rd, Vijay Colony, Vijay Nagar, Bawana, Delhi,"
28.798273,77.13739,,Point,,node/8151190203,restaurant,,,Yellow Mirchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop Number 157, DDA Market, Plot 354, Near Rishikul Vidyapeeth, Alipur, Alipur, Alipur Village, Delhi"
28.7979865,77.0351853,,Point,,node/8151190204,restaurant,,,Dally Vally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Delhi Road M.R Tower Building Opp.Petrol Pump, Vijay Nagar, Bawana, Delhi,"
28.549334,77.25078,,Point,,node/8151190205,restaurant,,,New Punjabi Khana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IFFCO-TOKIO, Shop N. G-7/35-36, Nehru Place, New Delhi, Delhi"
28.797434,77.131771,,Point,,node/8151190206,restaurant,,,Burger Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Main Narela Rd, Near Allhabad Bank, Alipur, Delhi,"
28.7973181,77.1346658,,Point,,node/8151190207,restaurant,,,Shere Punjab Dhaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheed Farm Road, Shop No.3, Block, Near SDM, Alipur, Delhi,"
28.797195,77.1390713,,Point,,node/8151190208,restaurant,,,Baithak Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alipur Village, Delhi,"
28.795042,77.033453,,Point,,node/8151190209,restaurant,,,D-Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop No. 3, Plot No. 1161, Kanjhawala Road, Ishwar Colony, Bawana, Delhi"
28.7948539,77.0972392,,Point,,node/8151190210,restaurant,,,Vipin Confectionery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Holambi Khurd, Delhi,"
28.794812,77.139301,,Point,,node/8151190211,restaurant,,,Vikram Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G.T.Karnal Road, Grand Trunk Rd, Alipur, New Delhi, Delhi"
28.7944498,77.0741226,,Point,,node/8151190212,restaurant,,,Aggrawal Sweets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bawana Industrial Area, Sector 5, Holambi Khurd, Delhi,"
28.79337,77.045119,,Point,,node/8151190213,restaurant,,,Tea Time Cafe & Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bawana Industrial Area, Sector 1, Bawana, Delhi,"
28.793189,77.135311,,Point,,node/8151190214,restaurant,,,Changegi Chicken corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Near Wine Shop, Khatri Complex, Alipur, Block E, Alipur, Delhi,"
28.5491833,77.2154476,,Point,,node/8151190215,restaurant,,,Ivy & Bean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119, Sishan House, Shahpur Jat, Siri Fort, Shahpur Jat, Siri Fort, New Delhi, Delhi"
28.7931521,77.1336042,,Point,,node/8151190216,restaurant,,,Shri shyam rasoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"बी.डी.ओ ऑफिस, Alipur, Delhi,"
28.7923863,77.0379312,,Point,,node/8151190217,restaurant,,,Rai Singhs Amritsari Kulcha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bawana Rd, Near DSIIDC Office, Ishwar Colony, Bawana, Delhi,"
28.7850648,77.1400255,,Point,,node/8151190218,restaurant,,,Clouds A Party Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"plot no-141, g.t., GT Karnal Rd, Budhpur, Delhi,"
28.7829623,77.0586945,,Point,,node/8151190219,restaurant,,,Surrender Chat Bhandar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M-197, Sector 4, Bawana, Delhi,"
28.7811434,77.1385764,,Point,,node/8151190220,restaurant,,,Balaji Sweets And Fast Foods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Budhpur, Delhi,"
28.7761012,77.1001478,,Point,,node/8151190221,restaurant,,,Ninja Fast Food Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"main banjara chok, Khera Khurd Village, Delhi,"
28.775504,77.047078,,Point,,node/8151190222,restaurant,,,RAJA FAST FOOD POINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bawana Rd, Pooth khurd, Puth Khurd, Delhi"
28.7752193,77.0975606,,Point,,node/8151190223,restaurant,,,shribhagwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Khera Khurd, New Delhi, Delhi"
28.549002,77.296998,,Point,,node/8151190224,restaurant,,,Al-Aziz Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4-2/1, Baverafdas, Hari Kothi , Okhla, Allama Shibli Nomani Road, Block A, Jasola Vihar, New Delhi, Delhi"
28.774375,77.100371,,Point,,node/8151190225,restaurant,,,Muskan Fast Food Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Khera Khurd Village, Delhi,"
28.7740153,77.1001581,,Point,,node/8151190226,restaurant,,,the crunchy burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Khera Khurd, Delhi,"
28.773487,77.048235,,Point,,node/8151190227,restaurant,,,Ftafat Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bawana Rd, Pooth khurd, Puth Khurd Village, Delhi,"
28.7731137,77.0886592,,Point,,node/8151190228,restaurant,,,Maa Vaishno Bhojnalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bawana Rd, Sector 34, Rohini, Delhi,"
28.77263,77.048912,,Point,,node/8151190229,restaurant,,,Bikaner Sweets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurant & Caterers, Bawana Rd, Pooth khurd, Puth Khurd Village, Delhi,"
28.7725753,77.1200568,,Point,,node/8151190230,restaurant,,,Bansal sweets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Khera Kalan Village, Delhi,"
28.7723076,77.0907017,,Point,,node/8151190231,restaurant,,,SPS Chicken Biryani & Chicken Korma Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Near, canal Crossing, Rohini sector 29, Khera Khurd Rd, Sector 29, Rohini, Delhi,"
28.7718626,77.1172634,,Point,,node/8151190232,restaurant,,,Wok And Spice Chinese Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Khera Kalan Rd, Khera Kalan, Delhi,"
28.770105,77.17374,,Point,,node/8151190233,restaurant,,,Raju Chow Mein Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nathu Pura Main Rd, Budh Bazar, Block B, Nathu Pura, Burari, New Delhi, Delhi"
28.7693496,77.1750896,,Point,,node/8151190234,restaurant,,,The Crunchy Burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peeli Kothi, Main Rd, Block B, Nathupura, Near, Delhi,"
28.769242,77.1740248,,Point,,node/8151190235,restaurant,,,Chaupal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nathu Pura, Burari, Delhi,"
28.7636826,77.0548722,,Point,,node/8151190236,restaurant,,,Future Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"villege, Puth Khurd Village, Delhi,"
